,name,location,mobile_no,email,find_us,qualification,branch,career_issue,looking_for,technology,mode,time_slot,date,attended_by,no_persons,fee_details,year_of_pass_out,status,remarks,year,month
1122,hidden,kannur,hidden,hidden,social media,plus 2,other,no_career_issue,it internship,python,offline,morning,2025-12-13,sandra,2,60000,2023,not joined,suspected,2025,12
1123,hidden,ernakulam,hidden,hidden,social media,ug,electronics,no_career_issue,it internship,mern,offline,morning,2025-09-02,sivaprasad,2,60000,2024,not joined,call not picking,2025,9
1124,hidden,pantheerankavu,hidden,hidden,social media,sslc,mechanical,no_career_issue,others,python,offline,morning,2025-11-12,baiju,2,60000,2020,not joined,call not picking,2025,11
1125,hidden,ponnani,hidden,hidden,social media,pg,commerce,career gap,work experience,mern,hybrid,evening,2025-06-09,sivaprasad,2,60000,2025,not joined,not interested,2025,6
1126,hidden,kozhikode,hidden,hidden,reference,pg,mechanical,career gap,others,python,offline,evening,2025-10-22,baiju,4,35000,2025,not joined,suspected,2025,10
1127,hidden,manjeri,hidden,hidden,social media,ug,computer science,backpapers,job oriented course,python,hybrid,morning,2025-09-09,baiju,1,60000,2025,not joined,high fee,2025,9
1128,hidden,kozhikode,hidden,hidden,reference,pg,mechanical,no_career_issue,it internship,python,online,morning,2025-12-01,baiju,1,60000,2025,not joined,joined other institude,2025,12
1129,hidden,trivandrum,hidden,hidden,social media,ug,commerce,no_career_issue,short term course,python,hybrid,afternoon,2025-12-24,rifna,1,60000,2020,not joined,not okay,2025,12
1130,hidden,tirur,hidden,hidden,google,ug,civil,no_career_issue,job oriented course,python,offline,afternoon,2025-12-11,anupama,1,60000,2023,not joined,not interested,2025,12
1131,hidden,wayanad,hidden,hidden,others,ug,civil,no_career_issue,others,mern,online,morning,2025-02-17,baiju,1,60000,2024,not joined,not interested,2025,2
1132,hidden,chaliyam,hidden,hidden,social media,ug,civil,no_career_issue,work experience,data science,offline,evening,2025-12-27,sandra,1,60000,2023,joined,not impressed,2025,12
1133,hidden,kozhikode,hidden,hidden,reference,diploma,computer science,no_career_issue,job oriented course,mern,offline,morning,2025-12-27,baiju,2,12500,2025,not joined,not interested,2025,12
1134,hidden,westhill,hidden,hidden,social media,pg,other,no_career_issue,others,data science,online,weekend,2025-12-10,monish,2,35000,2021,not joined,not interested,2025,12
1135,hidden,tanur,hidden,hidden,google,others,commerce,career gap,job oriented course,data science,offline,morning,2025-07-23,sandra,2,35000,2025,not joined,joined other institude,2025,7
1136,hidden,trivandrum,hidden,hidden,social media,ug,commerce,career gap,job oriented course,python,offline,morning,2025-03-27,rifna,3,35000,2025,not joined,not okay,2025,3
1137,hidden,kozhikode,hidden,hidden,social media,ug,civil,no_career_issue,short term course,data science,offline,morning,2025-07-13,baiju,2,60000,2022,joined,not impressed,2025,7
1138,hidden,vadakara,hidden,hidden,others,ug,civil,non it background,job oriented course,data science,hybrid,evening,2025-12-23,rifna,1,35000,2021,not joined,not okay,2025,12
1139,hidden,koyilandy,hidden,hidden,social media,pg,civil,no_career_issue,short term course,mern,offline,afternoon,2025-02-24,lekha,2,12500,2021,not joined,not okay,2025,2
1140,hidden,thrissur,hidden,hidden,social media,ug,commerce,no_career_issue,work experience,flutter,online,morning,2025-05-11,baiju,3,35000,2022,not joined,not impressed,2025,5
1141,hidden,nadakkavu,hidden,hidden,google,ug,other,no_career_issue,it internship,mern,offline,afternoon,2025-12-09,baiju,6,60000,2024,not joined,not interested,2025,12
1142,hidden,tanur,hidden,hidden,social media,ug,computer science,no_career_issue,short term course,python,offline,morning,2025-12-16,lekha,3,60000,2023,not joined,not impressed,2025,12
1143,hidden,tanur,hidden,hidden,social media,pg,civil,career gap,short term course,java,online,morning,2025-07-05,anupama,5,12500,2022,not joined,not interested,2025,7
1144,hidden,nilambur,hidden,hidden,reference,ug,mechanical,career gap,short term course,java,hybrid,afternoon,2025-07-25,baiju,1,60000,2022,not joined,suspected,2025,7
1145,hidden,tirur,hidden,hidden,google,ug,commerce,career gap,short term course,python,offline,morning,2025-02-26,baiju,1,60000,2024,joined,not impressed,2025,2
1146,hidden,kondotty,hidden,hidden,google,ug,commerce,no_career_issue,short term course,java,online,morning,2025-12-20,rifna,1,60000,2024,joined,not impressed,2025,12
1147,hidden,nadakkavu,hidden,hidden,social media,pg,other,no_career_issue,short term course,data science,hybrid,afternoon,2025-07-09,sandra,1,35000,2025,not joined,high fee,2025,7
1148,hidden,chevayur,hidden,hidden,reference,ug,civil,non it background,short term course,data science,offline,afternoon,2025-06-15,rifna,2,60000,2020,not joined,joined other institude,2025,6
1149,hidden,palakkad,hidden,hidden,social media,ug,computer science,no_career_issue,others,data science,hybrid,afternoon,2025-07-03,monish,1,60000,2025,joined,not impressed,2025,7
1150,hidden,westhill,hidden,hidden,social media,pg,commerce,no_career_issue,job oriented course,python,offline,morning,2025-07-20,monish,1,60000,2021,not joined,not okay,2025,7
1151,hidden,kozhikode,hidden,hidden,others,ug,civil,non it background,it internship,mern,online,morning,2025-02-26,baiju,2,60000,2021,not joined,call not picking,2025,2
1152,hidden,kozhikode,hidden,hidden,reference,ug,mechanical,no_career_issue,short term course,mern,offline,morning,2025-03-12,baiju,1,60000,2025,not joined,not impressed,2025,3
1153,hidden,manjeri,hidden,hidden,social media,ug,civil,non it background,it internship,java,online,morning,2025-07-11,baiju,3,60000,2021,joined,not impressed,2025,7
1154,hidden,westhill,hidden,hidden,social media,plus 2,other,no_career_issue,others,mern,hybrid,morning,2025-04-25,sivaprasad,1,35000,2025,not joined,joined other institude,2025,4
1155,hidden,ponnani,hidden,hidden,others,plus 2,computer science,non it background,short term course,java,offline,weekend,2025-04-09,baiju,1,60000,2023,not joined,suspected,2025,4
1156,hidden,palakkad,hidden,hidden,google,ug,other,no_career_issue,short term course,data science,offline,morning,2025-06-03,baiju,1,35000,2023,not joined,high fee,2025,6
1157,hidden,westhill,hidden,hidden,reference,ug,mechanical,career gap,job oriented course,python,hybrid,afternoon,2025-06-20,rifna,4,60000,2020,not joined,high fee,2025,6
1158,hidden,kottayam,hidden,hidden,reference,ug,civil,no_career_issue,work experience,java,offline,weekend,2025-06-17,baiju,2,60000,2023,not joined,not okay,2025,6
1159,hidden,chaliyam,hidden,hidden,google,ug,commerce,no_career_issue,others,python,online,morning,2025-07-23,sivaprasad,3,60000,2020,not joined,suspected,2025,7
1160,hidden,chevayur,hidden,hidden,reference,ug,other,non it background,others,python,offline,morning,2025-09-20,sandra,2,60000,2020,not joined,joined other institude,2025,9
1161,hidden,kottayam,hidden,hidden,google,ug,mechanical,non it background,short term course,mern,offline,morning,2025-08-12,sivaprasad,4,60000,2022,not joined,call not picking,2025,8
1162,hidden,tanur,hidden,hidden,social media,others,electronics,no_career_issue,others,others,online,morning,2025-09-01,baiju,1,60000,2021,joined,not impressed,2025,9
1163,hidden,trivandrum,hidden,hidden,social media,ug,other,no_career_issue,short term course,data science,online,morning,2025-11-18,sivaprasad,1,60000,2020,joined,not impressed,2025,11
1164,hidden,ramanattukara,hidden,hidden,social media,plus 2,other,no_career_issue,short term course,java,offline,morning,2025-10-07,baiju,2,60000,2023,joined,not impressed,2025,10
1165,hidden,malappuram,hidden,hidden,reference,ug,mechanical,career gap,others,python,hybrid,morning,2025-08-23,rifna,2,35000,2022,not joined,suspected,2025,8
1166,hidden,farook,hidden,hidden,social media,ug,other,career gap,job oriented course,python,offline,morning,2025-03-19,baiju,1,12500,2020,not joined,not impressed,2025,3
1167,hidden,beypore,hidden,hidden,social media,pg,commerce,no_career_issue,short term course,java,online,evening,2025-04-07,deepak,2,60000,2021,not joined,not interested,2025,4
1168,hidden,ramanattukara,hidden,hidden,reference,ug,computer science,no_career_issue,others,mern,offline,evening,2025-04-18,anupama,5,60000,2020,joined,not impressed,2025,4
1169,hidden,medical college,hidden,hidden,google,ug,computer science,no_career_issue,short term course,data science,offline,morning,2025-02-14,baiju,6,35000,2021,not joined,high fee,2025,2
1170,hidden,kozhikode,hidden,hidden,social media,ug,electronics,no_career_issue,work experience,flutter,online,morning,2025-06-03,faisal,1,60000,2025,not joined,call not picking,2025,6
1171,hidden,kozhikode,hidden,hidden,social media,ug,electronics,no_career_issue,it internship,data science,offline,weekend,2025-12-20,baiju,1,60000,2025,not joined,call not picking,2025,12
1172,hidden,farook,hidden,hidden,social media,ug,mechanical,no_career_issue,others,python,offline,afternoon,2025-08-24,deepak,2,60000,2020,not joined,call not picking,2025,8
1173,hidden,kozhikode,hidden,hidden,social media,pg,electronics,career gap,it internship,data science,offline,weekend,2025-07-26,sandra,2,35000,2020,not joined,call not picking,2025,7
1174,hidden,kozhikode,hidden,hidden,others,pg,computer science,no_career_issue,short term course,java,offline,morning,2025-05-08,sivaprasad,2,60000,2024,not joined,call not picking,2025,5
1175,hidden,palazhi,hidden,hidden,google,ug,civil,backpapers,short term course,java,offline,evening,2025-07-07,anupama,2,60000,2021,not joined,not impressed,2025,7
1176,hidden,manjeri,hidden,hidden,reference,ug,computer science,non it background,work experience,flutter,offline,afternoon,2025-07-20,baiju,1,60000,2021,not joined,joined other institude,2025,7
1177,hidden,chaliyam,hidden,hidden,social media,ug,civil,non it background,others,python,online,afternoon,2025-12-15,baiju,2,35000,2020,not joined,not interested,2025,12
1178,hidden,palakkad,hidden,hidden,social media,ug,civil,non it background,job oriented course,mern,online,morning,2025-03-07,sivaprasad,1,60000,2023,joined,not impressed,2025,3
1179,hidden,pantheerankavu,hidden,hidden,google,ug,commerce,non it background,others,python,online,evening,2025-06-12,baiju,1,60000,2021,not joined,not impressed,2025,6
1180,hidden,kondotty,hidden,hidden,social media,pg,other,non it background,job oriented course,flutter,online,morning,2025-12-06,sivaprasad,2,60000,2021,not joined,suspected,2025,12
1181,hidden,koyilandy,hidden,hidden,social media,ug,other,no_career_issue,job oriented course,python,offline,weekend,2025-03-12,baiju,1,60000,2022,joined,not impressed,2025,3
1182,hidden,palakkad,hidden,hidden,social media,pg,other,no_career_issue,short term course,python,hybrid,morning,2025-04-06,baiju,6,60000,2020,not joined,not impressed,2025,4
1183,hidden,ramanattukara,hidden,hidden,reference,ug,computer science,non it background,it internship,flutter,offline,afternoon,2025-06-13,faisal,1,60000,2022,not joined,joined other institude,2025,6
1184,hidden,kozhikode,hidden,hidden,google,sslc,electronics,backpapers,others,python,offline,morning,2025-04-18,baiju,4,60000,2025,not joined,joined other institude,2025,4
1185,hidden,medical college,hidden,hidden,others,others,computer science,no_career_issue,others,mern,offline,evening,2025-12-17,baiju,4,12500,2020,not joined,suspected,2025,12
1186,hidden,nadakkavu,hidden,hidden,reference,ug,mechanical,no_career_issue,it internship,java,offline,morning,2025-04-04,baiju,2,60000,2020,not joined,not impressed,2025,4
1187,hidden,manjeri,hidden,hidden,social media,ug,other,no_career_issue,short term course,data science,offline,morning,2025-03-21,baiju,1,60000,2023,joined,not impressed,2025,3
1188,hidden,chevayur,hidden,hidden,social media,sslc,electronics,non it background,short term course,mern,online,morning,2025-04-11,anupama,1,12500,2020,not joined,suspected,2025,4
1189,hidden,kozhikode,hidden,hidden,reference,plus 2,commerce,no_career_issue,job oriented course,data science,online,morning,2025-07-09,deepak,1,60000,2024,not joined,not impressed,2025,7
1190,hidden,westhill,hidden,hidden,social media,pg,other,no_career_issue,job oriented course,mern,offline,afternoon,2025-06-10,baiju,6,60000,2022,joined,not impressed,2025,6
1191,hidden,palakkad,hidden,hidden,social media,ug,other,backpapers,others,web designing,offline,morning,2025-04-08,baiju,2,60000,2022,not joined,joined other institude,2025,4
1192,hidden,kozhikode,hidden,hidden,social media,pg,mechanical,no_career_issue,job oriented course,python,online,evening,2025-12-06,faisal,3,60000,2022,not joined,not impressed,2025,12
1193,hidden,wayanad,hidden,hidden,others,ug,computer science,career gap,short term course,data science,offline,morning,2025-01-01,monish,1,12500,2021,not joined,not interested,2025,1
1194,hidden,malappuram,hidden,hidden,social media,ug,commerce,no_career_issue,it internship,mern,online,evening,2025-04-27,lekha,1,60000,2021,not joined,suspected,2025,4
1195,hidden,manjeri,hidden,hidden,google,pg,computer science,no_career_issue,job oriented course,data science,offline,morning,2025-04-12,deepak,2,60000,2025,not joined,high fee,2025,4
1196,hidden,nadakkavu,hidden,hidden,social media,others,electronics,backpapers,others,python,offline,morning,2025-12-26,baiju,5,60000,2025,not joined,not interested,2025,12
1197,hidden,malappuram,hidden,hidden,social media,ug,other,non it background,it internship,python,offline,morning,2025-07-10,faisal,3,35000,2020,not joined,not interested,2025,7
1198,hidden,wayanad,hidden,hidden,social media,pg,other,no_career_issue,job oriented course,mern,offline,morning,2025-04-15,baiju,4,12500,2021,not joined,not impressed,2025,4
1199,hidden,ponnani,hidden,hidden,social media,ug,other,no_career_issue,others,python,offline,morning,2025-05-22,monish,1,60000,2022,not joined,not okay,2025,5
1200,hidden,nadakkavu,hidden,hidden,social media,ug,mechanical,no_career_issue,it internship,flutter,online,afternoon,2025-07-17,anupama,1,60000,2020,not joined,call not picking,2025,7
1201,hidden,kozhikode,hidden,hidden,reference,ug,commerce,career gap,work experience,mern,offline,afternoon,2025-09-05,baiju,1,60000,2020,not joined,not interested,2025,9
1202,hidden,kovoor,hidden,hidden,social media,pg,civil,no_career_issue,job oriented course,python,offline,morning,2025-05-25,baiju,2,60000,2025,joined,not impressed,2025,5
1203,hidden,nadakkavu,hidden,hidden,social media,ug,computer science,non it background,others,mern,offline,afternoon,2025-04-21,sandra,1,60000,2021,joined,not impressed,2025,4
1204,hidden,kondotty,hidden,hidden,social media,ug,commerce,no_career_issue,it internship,python,offline,weekend,2025-09-25,baiju,2,60000,2023,joined,not impressed,2025,9
1205,hidden,westhill,hidden,hidden,google,ug,civil,no_career_issue,work experience,data science,hybrid,morning,2025-12-08,baiju,5,60000,2025,not joined,high fee,2025,12
1206,hidden,kozhikode,hidden,hidden,social media,ug,computer science,no_career_issue,work experience,python,offline,morning,2025-06-21,monish,5,60000,2022,not joined,not interested,2025,6
1207,hidden,palazhi,hidden,hidden,google,pg,computer science,no_career_issue,work experience,java,offline,morning,2025-10-06,monish,2,60000,2020,not joined,joined other institude,2025,10
1208,hidden,palakkad,hidden,hidden,reference,pg,electronics,no_career_issue,others,data science,offline,morning,2025-12-05,lekha,2,12500,2022,not joined,not impressed,2025,12
1209,hidden,kozhikode,hidden,hidden,others,pg,other,career gap,others,data science,online,morning,2025-08-05,sandra,6,60000,2023,not joined,not interested,2025,8
1210,hidden,palakkad,hidden,hidden,google,ug,commerce,no_career_issue,it internship,mern,offline,afternoon,2025-12-08,faisal,3,60000,2022,not joined,call not picking,2025,12
1211,hidden,ponnani,hidden,hidden,google,ug,civil,no_career_issue,it internship,mern,offline,morning,2025-05-05,baiju,1,12500,2022,not joined,joined other institude,2025,5
1212,hidden,wayanad,hidden,hidden,social media,ug,commerce,no_career_issue,it internship,mern,offline,morning,2025-01-18,anupama,1,60000,2023,joined,not impressed,2025,1
1213,hidden,kannur,hidden,hidden,others,pg,other,career gap,short term course,data science,offline,morning,2025-05-27,monish,6,60000,2021,not joined,joined other institude,2025,5
1214,hidden,westhill,hidden,hidden,social media,ug,computer science,backpapers,short term course,ai,offline,morning,2025-06-15,baiju,1,60000,2024,not joined,call not picking,2025,6
1215,hidden,chevayur,hidden,hidden,google,pg,civil,backpapers,others,mern,online,morning,2025-07-24,baiju,3,60000,2024,not joined,not impressed,2025,7
1216,hidden,medical college,hidden,hidden,social media,sslc,civil,no_career_issue,short term course,data science,hybrid,morning,2025-10-18,baiju,4,60000,2023,not joined,call not picking,2025,10
1217,hidden,thrissur,hidden,hidden,social media,ug,computer science,no_career_issue,work experience,python,offline,evening,2025-08-06,baiju,4,35000,2021,not joined,call not picking,2025,8
1218,hidden,beypore,hidden,hidden,reference,plus 2,electronics,no_career_issue,job oriented course,flutter,online,morning,2025-12-11,lekha,1,35000,2020,not joined,not impressed,2025,12
1219,hidden,westhill,hidden,hidden,google,pg,mechanical,career gap,it internship,python,offline,morning,2025-07-21,baiju,1,12500,2022,not joined,not interested,2025,7
1220,hidden,westhill,hidden,hidden,social media,plus 2,computer science,non it background,others,python,online,morning,2025-02-21,baiju,2,35000,2024,not joined,not interested,2025,2
1221,hidden,manjeri,hidden,hidden,social media,ug,other,backpapers,job oriented course,data science,offline,afternoon,2025-03-27,baiju,1,60000,2020,joined,not impressed,2025,3
1222,hidden,malappuram,hidden,hidden,others,ug,civil,no_career_issue,it internship,data science,offline,morning,2025-09-11,baiju,1,60000,2024,not joined,suspected,2025,9
1223,hidden,kozhikode,hidden,hidden,google,ug,civil,career gap,work experience,data science,online,morning,2025-03-02,baiju,1,60000,2021,not joined,not interested,2025,3
1224,hidden,westhill,hidden,hidden,social media,ug,commerce,no_career_issue,work experience,python,hybrid,morning,2025-02-27,baiju,2,60000,2025,not joined,joined other institude,2025,2
1225,hidden,wayanad,hidden,hidden,google,pg,electronics,no_career_issue,job oriented course,mern,online,afternoon,2025-12-27,sandra,2,60000,2021,joined,not impressed,2025,12
1226,hidden,kozhikode,hidden,hidden,social media,others,computer science,no_career_issue,it internship,java,offline,evening,2025-11-21,baiju,1,35000,2024,not joined,call not picking,2025,11
1227,hidden,kozhikode,hidden,hidden,social media,pg,electronics,career gap,it internship,mern,offline,evening,2025-12-12,baiju,1,60000,2024,not joined,not okay,2025,12
1228,hidden,palakkad,hidden,hidden,reference,others,electronics,career gap,it internship,python,hybrid,evening,2025-12-24,faisal,1,60000,2022,not joined,not impressed,2025,12
1229,hidden,kondotty,hidden,hidden,reference,ug,computer science,no_career_issue,it internship,python,hybrid,morning,2025-03-13,baiju,3,60000,2023,not joined,joined other institude,2025,3
1230,hidden,nadakkavu,hidden,hidden,social media,ug,computer science,career gap,others,python,offline,morning,2025-12-09,monish,2,12500,2025,not joined,not interested,2025,12
1231,hidden,nadakkavu,hidden,hidden,social media,ug,electronics,no_career_issue,it internship,mern,online,afternoon,2025-09-27,baiju,2,60000,2020,joined,not impressed,2025,9
1232,hidden,medical college,hidden,hidden,social media,ug,commerce,career gap,short term course,data science,offline,evening,2025-01-20,baiju,3,12500,2024,not joined,high fee,2025,1
1233,hidden,pantheerankavu,hidden,hidden,social media,ug,electronics,no_career_issue,work experience,data science,offline,morning,2025-04-25,baiju,5,60000,2021,joined,not impressed,2025,4
1234,hidden,tirur,hidden,hidden,social media,ug,civil,no_career_issue,job oriented course,java,offline,morning,2025-07-21,deepak,1,60000,2020,joined,not impressed,2025,7
1235,hidden,kottayam,hidden,hidden,social media,ug,other,no_career_issue,short term course,data science,offline,weekend,2025-12-23,baiju,1,60000,2022,not joined,joined other institude,2025,12
1236,hidden,chevayur,hidden,hidden,social media,ug,commerce,backpapers,it internship,python,offline,morning,2025-03-12,sivaprasad,3,60000,2023,not joined,joined other institude,2025,3
1237,hidden,nadakkavu,hidden,hidden,google,ug,commerce,non it background,others,flutter,online,afternoon,2025-12-11,sivaprasad,1,60000,2024,joined,not impressed,2025,12
1238,hidden,vadakara,hidden,hidden,social media,ug,other,career gap,others,testing,offline,morning,2025-02-12,baiju,2,60000,2022,joined,not impressed,2025,2
1239,hidden,wayanad,hidden,hidden,reference,ug,other,no_career_issue,it internship,mern,offline,morning,2025-09-04,faisal,4,60000,2022,not joined,joined other institude,2025,9
1240,hidden,chevayur,hidden,hidden,social media,ug,electronics,career gap,it internship,mern,hybrid,morning,2025-05-13,baiju,2,60000,2020,not joined,joined other institude,2025,5
1241,hidden,nilambur,hidden,hidden,social media,pg,commerce,backpapers,job oriented course,java,offline,morning,2025-06-03,rifna,1,60000,2020,joined,not impressed,2025,6
1242,hidden,palakkad,hidden,hidden,social media,ug,computer science,non it background,work experience,ai,offline,morning,2025-08-22,deepak,1,60000,2022,not joined,not okay,2025,8
1243,hidden,vadakara,hidden,hidden,reference,plus 2,mechanical,career gap,it internship,flutter,online,afternoon,2025-06-16,baiju,1,60000,2022,not joined,call not picking,2025,6
1244,hidden,chevayur,hidden,hidden,reference,ug,civil,no_career_issue,work experience,python,online,afternoon,2025-09-18,sandra,1,12500,2023,not joined,not okay,2025,9
1245,hidden,chevayur,hidden,hidden,social media,ug,mechanical,career gap,others,python,offline,afternoon,2025-10-03,monish,1,60000,2020,not joined,not okay,2025,10
1246,hidden,pantheerankavu,hidden,hidden,reference,pg,civil,no_career_issue,others,data science,offline,weekend,2025-12-12,anupama,1,60000,2023,joined,not impressed,2025,12
1247,hidden,kondotty,hidden,hidden,social media,pg,other,no_career_issue,job oriented course,ai,offline,evening,2025-06-07,monish,1,60000,2022,not joined,not interested,2025,6
1248,hidden,chaliyam,hidden,hidden,social media,ug,commerce,no_career_issue,short term course,ai,offline,morning,2025-11-14,baiju,3,60000,2025,not joined,not impressed,2025,11
1249,hidden,kottayam,hidden,hidden,google,ug,civil,career gap,work experience,ai,offline,afternoon,2025-10-15,baiju,2,60000,2020,not joined,high fee,2025,10
1250,hidden,vadakara,hidden,hidden,social media,pg,other,no_career_issue,work experience,web designing,hybrid,afternoon,2025-12-21,lekha,1,60000,2022,not joined,not okay,2025,12
1251,hidden,ernakulam,hidden,hidden,social media,ug,commerce,non it background,short term course,python,hybrid,evening,2025-02-27,baiju,1,60000,2022,joined,not impressed,2025,2
1252,hidden,palazhi,hidden,hidden,others,ug,commerce,no_career_issue,short term course,java,offline,morning,2025-05-14,lekha,2,60000,2024,not joined,call not picking,2025,5
1253,hidden,chevayur,hidden,hidden,social media,plus 2,other,non it background,others,java,offline,morning,2025-07-21,baiju,1,35000,2025,not joined,call not picking,2025,7
1254,hidden,kottayam,hidden,hidden,reference,ug,other,no_career_issue,others,mern,offline,morning,2025-11-18,monish,6,12500,2022,not joined,not okay,2025,11
1255,hidden,malappuram,hidden,hidden,social media,ug,mechanical,no_career_issue,short term course,python,hybrid,afternoon,2025-05-06,sandra,1,60000,2020,joined,not impressed,2025,5
1256,hidden,kozhikode,hidden,hidden,social media,ug,other,non it background,it internship,data science,offline,morning,2025-01-16,baiju,3,60000,2023,not joined,suspected,2025,1
1257,hidden,malappuram,hidden,hidden,others,ug,mechanical,no_career_issue,work experience,mern,offline,morning,2025-09-24,baiju,3,60000,2023,not joined,suspected,2025,9
1258,hidden,ramanattukara,hidden,hidden,reference,sslc,mechanical,no_career_issue,job oriented course,data science,hybrid,weekend,2025-05-12,deepak,2,60000,2021,joined,not impressed,2025,5
1259,hidden,koyilandy,hidden,hidden,google,plus 2,other,no_career_issue,others,python,offline,afternoon,2025-02-24,faisal,4,60000,2025,joined,not impressed,2025,2
1260,hidden,nadakkavu,hidden,hidden,social media,ug,computer science,no_career_issue,short term course,flutter,online,afternoon,2025-04-22,monish,3,60000,2021,joined,not impressed,2025,4
1261,hidden,nadakkavu,hidden,hidden,others,ug,computer science,no_career_issue,others,mern,hybrid,morning,2025-12-14,deepak,5,60000,2024,not joined,suspected,2025,12
1262,hidden,beypore,hidden,hidden,social media,ug,commerce,career gap,job oriented course,mern,offline,evening,2025-11-19,baiju,6,35000,2023,not joined,not impressed,2025,11
1263,hidden,kozhikode,hidden,hidden,reference,ug,electronics,non it background,it internship,python,offline,morning,2025-07-02,baiju,3,60000,2024,not joined,not okay,2025,7
1264,hidden,nadakkavu,hidden,hidden,social media,ug,other,no_career_issue,job oriented course,java,offline,morning,2025-07-18,baiju,1,60000,2025,joined,not impressed,2025,7
1265,hidden,chaliyam,hidden,hidden,google,ug,electronics,no_career_issue,short term course,python,offline,morning,2025-06-09,sivaprasad,5,60000,2020,not joined,joined other institude,2025,6
1266,hidden,trivandrum,hidden,hidden,social media,ug,other,career gap,work experience,data science,online,morning,2025-10-04,baiju,3,60000,2022,not joined,suspected,2025,10
1267,hidden,tirur,hidden,hidden,google,ug,commerce,non it background,job oriented course,python,online,morning,2025-02-27,faisal,2,60000,2022,not joined,call not picking,2025,2
1268,hidden,palakkad,hidden,hidden,social media,ug,other,no_career_issue,it internship,ai,offline,morning,2025-09-18,baiju,2,60000,2021,not joined,joined other institude,2025,9
1269,hidden,chaliyam,hidden,hidden,social media,ug,mechanical,no_career_issue,others,data science,offline,afternoon,2025-04-22,baiju,1,12500,2024,not joined,high fee,2025,4
1270,hidden,ernakulam,hidden,hidden,reference,ug,commerce,no_career_issue,work experience,mern,online,morning,2025-07-20,anupama,1,60000,2021,joined,not impressed,2025,7
1271,hidden,medical college,hidden,hidden,social media,sslc,computer science,no_career_issue,others,mern,hybrid,morning,2025-08-09,baiju,1,35000,2022,not joined,high fee,2025,8
1272,hidden,kozhikode,hidden,hidden,others,ug,electronics,career gap,work experience,java,online,morning,2025-04-03,baiju,1,35000,2021,not joined,suspected,2025,4
1273,hidden,westhill,hidden,hidden,reference,ug,other,backpapers,job oriented course,testing,offline,afternoon,2025-06-18,sivaprasad,1,60000,2025,joined,not impressed,2025,6
1274,hidden,tirur,hidden,hidden,google,ug,electronics,non it background,job oriented course,mern,offline,weekend,2025-07-27,sandra,5,35000,2023,not joined,not okay,2025,7
1275,hidden,kunnamangalam,hidden,hidden,social media,ug,civil,no_career_issue,work experience,data science,offline,morning,2025-12-12,anupama,2,35000,2022,not joined,not interested,2025,12
1276,hidden,chaliyam,hidden,hidden,social media,sslc,other,no_career_issue,job oriented course,python,online,morning,2025-11-23,monish,2,12500,2020,not joined,suspected,2025,11
1277,hidden,kottayam,hidden,hidden,reference,pg,commerce,no_career_issue,job oriented course,mern,hybrid,afternoon,2025-12-12,monish,3,35000,2020,not joined,not impressed,2025,12
1278,hidden,westhill,hidden,hidden,google,ug,electronics,career gap,work experience,python,online,weekend,2025-12-25,baiju,2,60000,2023,joined,not impressed,2025,12
1279,hidden,chevayur,hidden,hidden,social media,sslc,electronics,no_career_issue,others,mern,hybrid,afternoon,2025-05-14,baiju,2,60000,2024,not joined,high fee,2025,5
1280,hidden,trivandrum,hidden,hidden,reference,pg,civil,backpapers,short term course,mern,offline,morning,2025-02-14,baiju,2,60000,2024,joined,not impressed,2025,2
1281,hidden,wayanad,hidden,hidden,social media,ug,computer science,no_career_issue,job oriented course,ai,online,morning,2025-12-09,baiju,6,60000,2024,not joined,suspected,2025,12
1282,hidden,kannur,hidden,hidden,social media,ug,commerce,non it background,work experience,python,offline,morning,2025-09-16,rifna,2,60000,2025,not joined,suspected,2025,9
1283,hidden,trivandrum,hidden,hidden,google,pg,computer science,non it background,job oriented course,data science,offline,evening,2025-10-04,monish,2,60000,2024,not joined,high fee,2025,10
1284,hidden,chevayur,hidden,hidden,social media,diploma,other,non it background,others,data science,offline,afternoon,2025-11-26,monish,6,60000,2024,not joined,not okay,2025,11
1285,hidden,chevayur,hidden,hidden,google,ug,electronics,no_career_issue,short term course,flutter,online,evening,2025-12-11,baiju,2,12500,2023,not joined,not okay,2025,12
1286,hidden,medical college,hidden,hidden,social media,ug,electronics,no_career_issue,it internship,python,offline,morning,2025-03-08,sandra,5,35000,2024,not joined,joined other institude,2025,3
1287,hidden,manjeri,hidden,hidden,reference,pg,electronics,no_career_issue,others,data science,offline,afternoon,2025-06-02,baiju,4,60000,2022,not joined,call not picking,2025,6
1288,hidden,palakkad,hidden,hidden,social media,pg,electronics,non it background,others,data science,hybrid,morning,2025-07-07,baiju,2,60000,2025,joined,not impressed,2025,7
1289,hidden,kozhikode,hidden,hidden,social media,ug,electronics,career gap,others,python,offline,weekend,2025-12-13,faisal,1,60000,2023,not joined,not impressed,2025,12
1290,hidden,kozhikode,hidden,hidden,social media,ug,other,backpapers,others,mern,offline,morning,2025-06-22,faisal,1,12500,2023,not joined,call not picking,2025,6
1291,hidden,vadakara,hidden,hidden,reference,ug,computer science,no_career_issue,job oriented course,python,offline,evening,2025-07-15,baiju,2,60000,2020,not joined,call not picking,2025,7
1292,hidden,ernakulam,hidden,hidden,social media,plus 2,electronics,non it background,short term course,python,hybrid,afternoon,2025-05-01,lekha,2,35000,2022,not joined,high fee,2025,5
